customer_id,crb_score,num_active_loans_other_lenders,total_outstanding_debt_kes,num_defaults_last_24m,max_days_past_due_24m,crb_listed_negative,crb_pulled_date
102645,578,0,0.0,0,3,0,2023-12-29
102646,675,2,26500.0,0,9,0,2024-05-15
102647,558,1,11200.0,0,14,0,2023-04-08
102648,638,0,0.0,0,2,0,2023-12-20
102649,520,2,9700.0,0,11,0,2024-11-14
102650,639,3,64800.0,0,2,0,2024-11-06
102651,619,0,0.0,0,4,0,2023-06-09
102652,644,3,31200.0,1,30,1,2024-04-17
102653,674,2,42500.0,0,12,0,2023-07-05
102654,423,1,22200.0,0,5,0,2024-11-01
102655,789,0,0.0,0,10,0,2024-08-14
102656,463,2,46700.0,0,5,0,2024-09-13
102657,897,0,0.0,0,6,0,2024-04-02
102658,380,2,18400.0,0,12,0,2023-12-03
102659,572,1,3100.0,0,13,0,2023-03-14
102660,404,2,23800.0,0,3,0,2024-11-07
102661,756,0,0.0,0,0,0,2024-12-22
102662,441,1,10500.0,0,9,0,2024-01-21
102663,483,4,57500.0,0,8,0,2023-01-19
102664,614,0,0.0,0,13,0,2024-05-16
102665,728,0,0.0,0,10,0,2023-06-24
102666,753,2,26800.0,0,5,0,2025-04-14
102667,562,1,22100.0,0,12,0,2024-07-17
102668,561,1,20900.0,0,13,0,2025-06-10
102669,636,1,23900.0,0,9,0,2024-11-24
102670,587,3,25500.0,0,12,0,2025-03-05
102671,642,1,13200.0,0,7,0,2024-02-19
102672,600,2,36000.0,0,7,0,2025-05-03
102673,643,6,85400.0,0,7,0,2024-02-15
102674,654,0,0.0,0,14,0,2023-12-22
102675,768,1,6500.0,0,6,0,2025-04-25
102676,512,2,31100.0,0,9,0,2023-11-22
102677,532,0,0.0,0,9,0,2023-10-03
102678,598,2,39200.0,0,0,0,2024-04-13
102679,552,0,0.0,0,3,0,2024-05-12
102680,667,2,32100.0,0,6,0,2024-05-02
102681,522,1,6200.0,0,8,0,2024-08-04
102682,745,2,36300.0,0,3,0,2024-02-21
102683,588,1,16700.0,1,172,1,2025-04-18
102684,738,0,0.0,0,7,0,2025-03-16
102685,839,0,0.0,0,10,0,2024-11-22
102686,727,0,0.0,0,12,0,2023-11-22
102687,694,2,22200.0,0,10,0,2023-04-18
102688,768,0,0.0,0,6,0,2023-01-03
102689,528,1,23600.0,0,13,0,2024-11-22
102690,593,0,0.0,0,8,0,2023-05-25
102691,482,3,46900.0,0,3,0,2024-07-16
102692,503,3,29200.0,2,161,1,2024-02-03
102693,625,3,15700.0,0,4,0,2024-11-29
102694,577,0,0.0,0,2,0,2025-02-07
102695,638,0,0.0,0,9,0,2023-04-01
102696,608,2,23000.0,0,10,0,2024-03-12
102697,570,0,0.0,1,52,1,2025-04-11
102698,730,1,18900.0,0,9,0,2023-12-10
102699,561,2,29200.0,0,10,0,2024-12-18
102700,634,1,9500.0,0,2,0,2024-10-29
102701,743,0,0.0,0,7,0,2025-02-02
102702,681,2,17800.0,0,9,0,2023-03-11
102703,550,1,6800.0,1,78,1,2025-03-04
102704,360,3,60200.0,0,13,0,2023-01-15
102705,588,3,9100.0,0,9,0,2023-04-01
102706,841,0,0.0,0,14,0,2023-06-14
102707,598,0,0.0,0,7,0,2024-12-22
102708,612,0,0.0,0,5,0,2023-05-15
102709,652,0,0.0,0,4,0,2024-09-22
102710,661,0,0.0,0,8,0,2023-09-22
102711,535,2,24600.0,0,5,0,2024-09-06
102712,661,0,0.0,0,8,0,2024-09-20
102713,638,1,24600.0,0,6,0,2023-12-11
102714,379,3,13800.0,0,4,0,2025-05-19
102715,334,3,66600.0,0,14,0,2023-08-30
102716,507,2,30200.0,1,66,1,2023-03-17
102717,477,1,13100.0,0,13,0,2024-07-03
102718,673,1,19500.0,0,1,0,2023-02-23
102719,567,1,19100.0,0,1,0,2023-09-16
102720,665,3,62500.0,0,0,0,2024-04-08
102721,634,0,0.0,0,7,0,2025-04-05
102722,472,1,4200.0,0,8,0,2024-09-28
102723,594,0,0.0,1,57,1,2024-07-05
102724,537,0,0.0,1,47,1,2024-04-25
102725,698,1,21500.0,0,4,0,2023-11-20
102726,586,0,0.0,0,14,0,2025-01-18
102727,742,1,13500.0,0,9,0,2023-01-20
102728,756,0,0.0,0,9,0,2023-05-28
102729,552,4,53900.0,0,0,0,2023-05-25
102730,563,1,8100.0,1,134,1,2024-07-15
102731,477,2,13600.0,0,12,0,2023-09-21
102732,696,1,20800.0,0,6,0,2023-03-05
102733,614,0,0.0,0,7,0,2023-05-26
102734,560,4,30000.0,1,98,1,2024-08-17
102735,702,1,5500.0,0,11,0,2024-05-09
102736,718,1,9000.0,0,8,0,2024-04-28
102737,499,2,7300.0,0,2,0,2024-10-12
102738,633,0,0.0,0,10,0,2024-04-14
102739,687,0,0.0,0,10,0,2025-03-07
102740,772,0,0.0,0,10,0,2024-05-28
102741,587,1,24300.0,1,86,1,2024-08-07
102742,598,0,0.0,0,7,0,2023-10-14
102743,640,0,0.0,0,8,0,2024-06-05
102744,758,2,15700.0,0,1,0,2023-06-15
102745,661,3,41400.0,0,11,0,2023-08-06
102746,629,3,51700.0,0,1,0,2025-05-13
102747,544,3,64400.0,2,145,1,2025-02-26
102748,573,6,54600.0,1,157,1,2024-01-05
102749,588,3,65700.0,0,8,0,2023-10-14
102750,639,0,0.0,0,12,0,2024-07-13
102751,611,1,22600.0,0,11,0,2024-09-25
102752,530,3,24800.0,0,8,0,2023-02-01
102753,693,2,20500.0,0,7,0,2024-11-05
102754,605,2,6800.0,0,11,0,2023-02-03
102755,564,1,13500.0,0,10,0,2023-02-13
102756,670,1,11300.0,0,8,0,2024-03-03
102757,682,0,0.0,0,1,0,2024-08-08
102758,639,1,20200.0,0,3,0,2023-11-07
102759,798,0,0.0,0,8,0,2025-04-18
102760,361,0,0.0,0,4,0,2024-01-08
102761,749,0,0.0,0,8,0,2024-09-20
102762,463,2,31500.0,0,11,0,2024-04-07
102763,595,1,18000.0,0,6,0,2024-03-07
102764,603,0,0.0,0,12,0,2023-09-23
102765,559,0,0.0,0,1,0,2024-01-01
102766,470,1,6200.0,1,124,1,2023-12-02
102767,482,1,11500.0,1,124,1,2023-05-16
102768,384,1,3800.0,0,2,0,2024-11-04
102769,541,2,19400.0,0,14,0,2023-07-23
102770,626,0,0.0,0,3,0,2023-01-03
102771,708,0,0.0,0,4,0,2025-03-15
102772,741,0,0.0,0,1,0,2024-09-23
102773,768,2,49600.0,0,14,0,2023-12-22
102774,714,1,7100.0,0,2,0,2024-10-29
102775,473,3,30500.0,1,178,1,2023-05-31
102776,693,3,13800.0,0,3,0,2023-11-21
102777,666,1,22300.0,0,4,0,2023-12-27
102778,482,1,10100.0,0,8,0,2024-02-29
102779,687,1,8500.0,0,9,0,2024-02-01
102780,512,0,0.0,0,0,0,2024-01-22
102781,497,2,30800.0,0,2,0,2023-11-04
102782,769,1,23500.0,0,5,0,2023-12-27
102783,658,0,0.0,0,1,0,2023-01-19
102784,488,4,32000.0,0,0,0,2023-01-15
102785,519,2,17000.0,0,11,0,2023-11-28
102786,717,2,27600.0,0,10,0,2024-09-02
102787,476,3,45400.0,1,68,1,2025-03-20
102788,563,1,13400.0,0,5,0,2025-03-28
102789,614,0,0.0,0,7,0,2023-09-05
102790,900,0,0.0,0,13,0,2024-05-06
102791,394,3,36500.0,0,10,0,2023-11-25
102792,437,5,58800.0,1,147,1,2023-02-28
102793,557,2,40400.0,0,7,0,2024-10-09
102794,533,1,22300.0,0,14,0,2023-02-11
102795,621,5,47800.0,0,9,0,2023-05-22
102796,582,0,0.0,0,2,0,2025-02-17
102797,663,4,86600.0,0,1,0,2025-01-30
102798,607,0,0.0,0,1,0,2024-06-21
102799,518,0,0.0,0,9,0,2024-05-09
102800,580,1,18400.0,0,10,0,2024-10-27
102801,543,1,19100.0,0,14,0,2024-04-27
102802,732,0,0.0,0,14,0,2024-10-29
102803,757,0,0.0,0,0,0,2023-04-28
102804,721,0,0.0,0,1,0,2025-06-03
102805,561,3,71200.0,0,13,0,2023-03-05
102806,692,0,0.0,0,10,0,2024-10-27
102807,440,0,0.0,1,143,1,2025-02-05
102808,678,1,16600.0,0,2,0,2023-02-01
102809,726,0,0.0,0,5,0,2023-07-22
102810,341,3,23200.0,0,6,0,2023-09-07
102811,559,0,0.0,0,10,0,2024-01-31
102812,558,1,8800.0,0,3,0,2023-06-01
102813,661,4,67500.0,0,13,0,2024-04-05
102814,573,1,8000.0,0,13,0,2025-05-13
102815,537,1,15100.0,0,2,0,2023-01-23
102816,626,1,20000.0,0,2,0,2025-03-08
102817,679,2,26300.0,0,6,0,2024-09-26
102818,591,2,44300.0,0,0,0,2024-01-31
102819,685,1,7600.0,0,1,0,2024-05-05
102820,674,1,24500.0,0,13,0,2023-05-20
102821,517,1,7700.0,0,3,0,2025-03-30
102822,612,2,34800.0,0,14,0,2023-02-14
102823,662,0,0.0,0,8,0,2023-04-30
102824,534,3,27600.0,0,2,0,2024-09-28
102825,494,1,7600.0,0,14,0,2023-06-01
102826,434,3,14500.0,0,14,0,2023-03-14
102827,735,1,20400.0,0,5,0,2023-08-23
102828,851,0,0.0,0,10,0,2024-05-31
102829,506,2,33800.0,0,0,0,2023-10-04
102830,637,2,14300.0,0,7,0,2025-01-28
102831,716,2,30300.0,0,11,0,2025-04-28
102832,505,2,10400.0,0,7,0,2024-01-15
102833,667,1,11200.0,0,0,0,2024-05-26
102834,766,0,0.0,0,6,0,2024-06-27
102835,608,0,0.0,0,4,0,2023-09-04
102836,629,2,47300.0,0,6,0,2024-03-12
102837,755,0,0.0,0,8,0,2023-07-17
102838,580,2,16500.0,2,112,1,2025-05-23
102839,555,0,0.0,0,0,0,2024-04-18
102840,626,1,8700.0,0,6,0,2024-01-19
102841,782,0,0.0,0,10,0,2023-07-02
102842,653,1,24600.0,0,14,0,2023-05-15
102843,633,1,24700.0,0,4,0,2023-03-18
102844,632,0,0.0,0,4,0,2023-09-29
102845,451,4,49400.0,0,2,0,2024-07-15
102846,631,2,42500.0,0,11,0,2025-04-22
102847,541,2,44100.0,1,41,1,2024-08-25
102848,546,3,28500.0,0,6,0,2023-05-29
102849,612,1,9400.0,0,12,0,2023-03-09
102850,696,1,24600.0,0,5,0,2024-04-10
102851,810,1,16300.0,0,2,0,2024-03-31
102852,526,3,74900.0,0,7,0,2023-03-08
102853,717,0,0.0,0,13,0,2024-05-30
102854,588,1,24800.0,0,13,0,2023-04-08
102855,711,0,0.0,0,1,0,2024-07-28
102856,628,1,20900.0,0,13,0,2025-06-07
102857,521,1,14000.0,0,4,0,2023-01-11
102858,522,1,23100.0,0,14,0,2023-09-06
102859,619,2,21200.0,0,13,0,2024-12-17
102860,687,1,14600.0,0,4,0,2024-10-25
102861,690,1,7000.0,0,6,0,2024-04-21
102862,900,0,0.0,0,9,0,2025-04-23
102863,692,0,0.0,0,0,0,2024-01-07
102864,480,2,6400.0,0,10,0,2024-08-21
102865,753,1,7700.0,0,1,0,2024-02-01
102866,659,1,22900.0,0,11,0,2025-05-23
102867,560,0,0.0,0,6,0,2024-02-12
102868,470,3,17400.0,0,9,0,2023-04-16
102869,550,0,0.0,1,85,1,2025-02-06
102870,772,0,0.0,0,6,0,2024-01-04
102871,684,0,0.0,0,0,0,2024-09-10
102872,800,0,0.0,0,6,0,2024-01-02
102873,722,2,33200.0,0,13,0,2023-09-17
102874,652,2,28300.0,0,0,0,2023-08-12
102875,240,3,36800.0,1,127,1,2023-01-14
102876,558,3,27200.0,0,13,0,2023-03-27
102877,460,1,15000.0,0,8,0,2023-12-09
102878,786,0,0.0,0,11,0,2024-12-02
102879,667,1,3500.0,0,6,0,2023-06-21
102880,633,0,0.0,0,8,0,2024-09-23
102881,555,0,0.0,0,6,0,2024-07-02
102882,722,0,0.0,0,3,0,2024-09-12
102883,529,1,20000.0,1,98,1,2024-08-01
102884,474,2,43900.0,1,117,1,2025-02-05
102885,481,2,27400.0,0,8,0,2023-10-19
102886,652,2,43500.0,0,8,0,2024-08-25
102887,528,3,52600.0,0,10,0,2025-02-17
102888,702,2,46600.0,0,7,0,2024-08-18
102889,602,2,26500.0,0,3,0,2025-06-04
102890,454,3,53500.0,0,9,0,2025-01-13
102891,627,1,8500.0,0,12,0,2024-02-29
102892,491,1,20700.0,0,2,0,2024-11-29
102893,566,0,0.0,0,11,0,2024-03-05
102894,761,2,34300.0,0,11,0,2025-04-01
102895,570,1,6200.0,1,57,1,2023-03-16
102896,538,3,39700.0,0,0,0,2025-06-15
102897,689,2,49200.0,0,5,0,2025-03-01
102898,571,3,74500.0,0,14,0,2023-10-01
102899,675,0,0.0,0,4,0,2023-05-11
102900,662,1,24000.0,0,2,0,2024-06-09
102901,512,3,54400.0,1,154,1,2024-07-23
102902,463,3,51700.0,0,12,0,2023-12-05
102903,540,1,22300.0,0,10,0,2024-08-07
102904,664,2,26200.0,0,11,0,2024-04-27
102905,788,1,10000.0,0,14,0,2023-11-08
102906,483,3,66600.0,0,12,0,2024-03-11
102907,482,3,15300.0,2,40,1,2023-04-02
102908,732,0,0.0,0,8,0,2024-05-07
102909,642,3,65700.0,0,2,0,2024-08-12
102910,597,2,41400.0,0,12,0,2025-05-19
102911,696,0,0.0,0,8,0,2023-11-05
102912,759,0,0.0,0,5,0,2023-03-25
102913,761,1,11500.0,0,13,0,2023-05-18
102914,494,0,0.0,0,8,0,2025-03-05
102915,681,3,28600.0,0,13,0,2025-04-05
102916,739,0,0.0,0,2,0,2024-12-11
102917,563,2,18000.0,0,6,0,2024-03-13
102918,663,1,21000.0,0,4,0,2025-06-07
102919,568,1,24400.0,0,3,0,2024-09-25
102920,526,4,19800.0,0,5,0,2023-07-25
102921,677,1,12900.0,0,7,0,2023-09-28
102922,677,1,17000.0,0,5,0,2025-05-01
102923,642,4,41200.0,0,11,0,2023-05-15
102924,502,1,8000.0,1,125,1,2024-10-09
102925,739,0,0.0,0,0,0,2023-02-05
102926,668,2,27300.0,0,6,0,2024-09-20
102927,707,0,0.0,0,12,0,2023-11-11
102928,512,4,14200.0,0,0,0,2023-01-19
102929,695,1,15000.0,0,0,0,2023-02-15
102930,683,0,0.0,0,3,0,2023-06-17
102931,427,3,72200.0,2,42,1,2025-06-13
102932,615,0,0.0,0,5,0,2025-05-27
102933,514,1,11000.0,1,42,1,2023-08-02
102934,609,1,6600.0,0,12,0,2023-10-01
102935,854,0,0.0,0,13,0,2023-04-24
102936,635,1,3100.0,0,0,0,2024-03-28
102937,607,1,23400.0,1,82,1,2025-01-09
102938,404,2,16600.0,1,69,1,2024-04-28
102939,649,0,0.0,0,11,0,2024-12-22
102940,612,3,46100.0,1,55,1,2025-05-25
102941,392,2,32800.0,0,0,0,2025-06-18
102942,487,2,33500.0,2,135,1,2023-10-30
102943,703,0,0.0,0,13,0,2023-08-08
102944,729,0,0.0,0,5,0,2024-03-17
102945,657,0,0.0,0,6,0,2023-02-16
102946,727,0,0.0,0,0,0,2024-02-14
102947,630,0,0.0,0,13,0,2024-10-12
102948,518,2,16500.0,1,175,1,2023-06-27
102949,811,0,0.0,0,2,0,2024-12-28
102950,423,3,35200.0,0,14,0,2025-02-10
102951,607,3,15200.0,0,11,0,2023-11-16
102952,510,4,32500.0,0,4,0,2023-10-05
102953,547,1,18500.0,0,0,0,2025-04-22
102954,774,1,20600.0,0,3,0,2025-01-09
102955,626,5,66900.0,0,9,0,2024-11-29
102956,552,3,44600.0,0,7,0,2023-11-02
102957,557,0,0.0,0,12,0,2024-01-07
102958,682,0,0.0,0,3,0,2024-09-17
102959,541,1,12500.0,0,6,0,2024-10-11
102960,629,1,12500.0,0,5,0,2023-08-08
102961,590,1,19300.0,0,13,0,2023-01-04
102962,533,1,4400.0,0,10,0,2023-02-20
102963,468,2,17000.0,0,13,0,2023-11-04
102964,589,0,0.0,0,12,0,2024-02-26
102965,587,2,15600.0,0,5,0,2023-06-03
102966,617,2,25500.0,0,6,0,2023-02-01
102967,379,4,55400.0,2,113,1,2023-10-04
102968,599,3,19500.0,0,5,0,2025-02-27
102969,706,1,9900.0,0,6,0,2023-07-12
102970,422,6,95900.0,0,4,0,2024-08-19
102971,830,0,0.0,0,11,0,2024-10-07
102972,627,2,26800.0,0,6,0,2024-07-13
102973,587,1,3300.0,0,13,0,2025-01-19
102974,617,0,0.0,0,2,0,2023-09-19
102975,491,3,33000.0,0,9,0,2023-06-12
102976,794,1,13000.0,0,12,0,2023-06-01
102977,641,0,0.0,0,3,0,2024-01-12
102978,597,0,0.0,0,5,0,2024-04-17
102979,743,0,0.0,0,1,0,2024-06-24
102980,696,0,0.0,0,3,0,2025-03-06
102981,518,1,18200.0,1,60,1,2023-05-11
102982,568,0,0.0,0,2,0,2024-07-07
102983,638,1,23700.0,0,3,0,2023-11-24
102984,612,0,0.0,1,133,1,2024-09-14
102985,434,3,25800.0,0,10,0,2023-06-25
102986,793,0,0.0,0,7,0,2023-01-16
102987,647,3,69600.0,0,12,0,2024-05-24
102988,590,2,35300.0,0,2,0,2023-10-02
102989,675,2,44000.0,0,1,0,2025-03-25
102990,557,0,0.0,0,11,0,2024-10-21
102991,450,4,79000.0,0,14,0,2024-02-22
102992,583,1,6000.0,0,10,0,2023-12-10
102993,716,1,21800.0,0,1,0,2024-08-30
102994,547,0,0.0,1,74,1,2024-02-21
102995,593,2,8400.0,0,8,0,2024-10-14
102996,611,2,17900.0,0,11,0,2024-10-23
102997,559,3,41800.0,0,8,0,2025-06-12
102998,651,1,14300.0,0,14,0,2023-10-12
102999,657,1,19300.0,0,12,0,2024-07-23
103000,658,0,0.0,0,9,0,2024-03-21
103001,834,0,0.0,0,0,0,2023-06-16
103002,830,0,0.0,0,4,0,2023-07-28
103003,525,0,0.0,0,6,0,2023-01-13
103004,634,2,15500.0,0,10,0,2023-09-30
103005,714,1,17400.0,0,0,0,2023-05-10
103006,384,1,12600.0,0,6,0,2023-06-20
103007,639,0,0.0,0,6,0,2023-04-24
103008,476,2,27000.0,1,99,1,2023-01-05
103009,630,1,20800.0,0,7,0,2024-04-18
103010,629,0,0.0,0,10,0,2025-04-21
103011,413,1,11100.0,1,107,1,2024-02-02
103012,834,0,0.0,0,12,0,2024-04-03
103013,515,3,45700.0,0,5,0,2024-07-10
103014,787,0,0.0,0,2,0,2024-06-07
103015,434,1,16600.0,0,7,0,2023-03-11
103016,546,4,12600.0,0,2,0,2024-02-07
103017,680,1,11000.0,0,11,0,2025-01-11
103018,549,3,59100.0,0,0,0,2023-07-15
103019,722,1,3600.0,0,8,0,2023-04-12
103020,650,0,0.0,0,3,0,2024-08-04
103021,523,2,48700.0,0,9,0,2024-09-08
103022,701,0,0.0,0,11,0,2024-10-16
103023,632,0,0.0,0,11,0,2024-09-15
103024,455,0,0.0,0,14,0,2023-09-26
103025,630,0,0.0,0,14,0,2024-05-27
103026,675,1,18700.0,0,3,0,2025-02-08
103027,546,1,21600.0,0,6,0,2023-06-10
103028,571,5,63000.0,0,14,0,2024-09-17
103029,667,1,3000.0,0,7,0,2024-07-05
103030,459,2,44900.0,0,0,0,2023-09-07
103031,545,1,22800.0,0,14,0,2025-04-14
103032,573,1,16000.0,0,10,0,2023-05-30
103033,704,0,0.0,0,5,0,2024-12-27
103034,573,0,0.0,0,1,0,2024-05-27
103035,830,0,0.0,0,10,0,2023-04-30
103036,544,1,23000.0,0,4,0,2024-02-03
103037,441,0,0.0,0,13,0,2023-10-28
103038,786,1,23100.0,0,7,0,2024-01-14
103039,699,1,19500.0,0,2,0,2024-12-12
103040,677,1,12800.0,0,2,0,2024-08-03
103041,595,1,4000.0,0,2,0,2023-07-01
103042,592,1,11400.0,0,8,0,2024-10-30
103043,618,1,22000.0,0,8,0,2024-10-06
103044,515,4,71300.0,1,100,1,2023-03-27
103045,843,0,0.0,0,11,0,2025-04-09
103046,659,0,0.0,0,14,0,2023-01-09
103047,572,0,0.0,0,8,0,2023-09-17
103048,521,2,23400.0,0,9,0,2023-09-21
103049,467,2,16000.0,2,81,1,2023-03-30
103050,703,0,0.0,0,9,0,2024-08-20
103051,550,1,14900.0,0,7,0,2024-02-22
103052,556,0,0.0,0,11,0,2025-01-05
103053,852,0,0.0,0,5,0,2023-10-13
103054,388,0,0.0,0,3,0,2025-02-10
103055,610,1,19100.0,1,172,1,2024-04-05
103056,449,2,44100.0,0,13,0,2023-01-07
103057,542,0,0.0,0,0,0,2023-10-01
103058,584,2,32700.0,0,9,0,2023-11-22
103059,424,3,41600.0,1,53,1,2024-04-01
103060,652,1,5000.0,0,3,0,2024-09-28
103061,748,3,27800.0,0,11,0,2023-05-27
103062,590,3,34300.0,0,6,0,2024-12-28
103063,658,1,8600.0,0,0,0,2023-06-09
103064,808,0,0.0,0,7,0,2025-06-16
103065,686,0,0.0,0,6,0,2023-12-15
103066,364,3,47900.0,0,0,0,2025-04-25
103067,631,1,23700.0,0,1,0,2023-03-25
103068,333,0,0.0,1,63,1,2023-07-03
103069,487,0,0.0,0,7,0,2025-06-07
103070,409,1,15600.0,0,3,0,2023-06-01
103071,686,0,0.0,0,3,0,2023-10-21
103072,502,3,16800.0,0,8,0,2024-05-21
103073,637,2,19700.0,0,0,0,2023-07-03
103074,702,1,19500.0,0,13,0,2023-11-11
103075,520,4,80200.0,0,12,0,2024-09-25
103076,590,2,10800.0,0,13,0,2024-03-07
103077,340,4,60800.0,0,4,0,2024-01-15
103078,432,2,16900.0,0,1,0,2024-08-26
103079,768,0,0.0,0,12,0,2025-05-12
103080,533,1,19700.0,1,94,1,2025-01-30
103081,546,0,0.0,1,160,1,2023-02-19
103082,543,1,16800.0,2,168,1,2024-07-21
103083,422,2,46800.0,1,91,1,2024-03-09
103084,489,3,9200.0,0,11,0,2024-01-25
103085,618,0,0.0,1,103,1,2023-08-03
103086,573,4,18400.0,0,8,0,2023-08-29
103087,691,2,47800.0,0,6,0,2024-09-24
103088,501,1,10900.0,0,0,0,2025-05-28
103089,606,1,8700.0,0,13,0,2024-05-06
103090,503,3,9300.0,1,54,1,2023-07-11
103091,697,1,3200.0,0,4,0,2023-08-06
103092,476,1,24300.0,1,164,1,2023-06-24
103093,657,2,40200.0,0,2,0,2024-04-17
103094,665,1,23700.0,0,11,0,2024-10-01
103095,477,4,46200.0,0,8,0,2024-12-05
103096,554,0,0.0,1,150,1,2024-08-03
103097,663,0,0.0,0,5,0,2025-05-31
103098,540,0,0.0,1,131,1,2025-03-19
103099,532,1,23900.0,0,1,0,2023-07-25
103100,476,3,23100.0,0,6,0,2025-04-03
103101,780,0,0.0,0,0,0,2023-02-20
103102,510,1,15900.0,0,6,0,2024-11-01
103103,429,0,0.0,0,12,0,2024-05-24
103104,421,0,0.0,0,0,0,2023-01-29
103105,493,3,69700.0,0,12,0,2023-10-05
103106,656,0,0.0,0,3,0,2025-02-19
103107,593,1,11400.0,0,1,0,2024-11-02
103108,643,0,0.0,0,9,0,2024-05-25
103109,677,2,35700.0,0,14,0,2024-11-22
103110,581,2,22300.0,0,0,0,2023-06-26
103111,574,0,0.0,1,76,1,2023-06-24
103112,736,2,47100.0,0,2,0,2024-07-11
103113,686,0,0.0,0,2,0,2024-02-11
103114,674,1,17500.0,0,5,0,2023-07-26
103115,600,2,36000.0,0,11,0,2023-01-25
103116,652,0,0.0,0,6,0,2024-02-02
103117,656,1,14300.0,0,7,0,2024-10-16
103118,629,0,0.0,0,11,0,2023-12-09
103119,725,0,0.0,0,5,0,2024-05-09
103120,661,1,18600.0,0,13,0,2023-06-27
103121,417,1,7000.0,0,1,0,2025-06-03
103122,625,0,0.0,0,1,0,2025-01-01
103123,430,0,0.0,0,11,0,2023-11-01
103124,636,0,0.0,0,11,0,2024-03-16
103125,434,2,24600.0,1,95,1,2024-08-18
103126,613,0,0.0,0,8,0,2023-05-15
103127,629,0,0.0,0,13,0,2024-05-31
103128,483,3,19400.0,1,30,1,2023-08-05
103129,599,1,10400.0,0,0,0,2024-05-16
103130,658,2,26300.0,0,2,0,2024-03-26
103131,499,2,15800.0,0,3,0,2024-01-17
103132,599,1,3200.0,0,9,0,2024-07-30
103133,628,2,41900.0,0,8,0,2023-12-04
103134,479,1,20600.0,1,72,1,2024-11-24
103135,608,1,23000.0,0,7,0,2023-07-30
103136,545,2,13000.0,0,14,0,2023-02-12
103137,637,3,17600.0,0,10,0,2024-09-17
103138,417,2,15800.0,0,0,0,2024-06-25
103139,457,1,4600.0,0,7,0,2024-09-25
103140,713,0,0.0,0,4,0,2023-12-20
103141,706,0,0.0,0,7,0,2024-08-26
103142,628,0,0.0,0,1,0,2023-02-16
103143,706,0,0.0,0,5,0,2025-05-30
103144,425,3,27600.0,3,171,1,2025-03-07
103145,599,0,0.0,0,2,0,2023-10-25
103146,594,2,19600.0,0,7,0,2023-10-03
103147,492,1,12600.0,0,11,0,2023-05-30
103148,430,2,44800.0,0,12,0,2025-05-24
103149,729,0,0.0,0,9,0,2023-02-24
103150,536,2,12500.0,1,156,1,2025-01-11
103151,650,1,11300.0,0,5,0,2023-05-03
103152,664,4,37100.0,0,13,0,2025-05-22
103153,669,1,12600.0,0,0,0,2023-08-31
103154,645,3,24600.0,0,9,0,2024-02-03
103155,525,2,7800.0,0,9,0,2023-02-25
103156,447,1,23500.0,0,1,0,2023-09-25
103157,724,0,0.0,0,9,0,2025-05-02
103158,739,0,0.0,0,6,0,2024-06-17
103159,900,0,0.0,0,14,0,2023-10-22
103160,748,0,0.0,0,8,0,2025-03-16
103161,538,0,0.0,0,0,0,2025-04-21
103162,522,1,21000.0,1,49,1,2024-01-09
103163,336,3,25300.0,1,140,1,2023-12-05
103164,553,2,20200.0,0,8,0,2025-01-22
103165,483,4,23700.0,0,10,0,2024-05-01
103166,670,2,12800.0,0,3,0,2023-09-18
103167,667,0,0.0,0,14,0,2024-06-22
103168,879,0,0.0,0,1,0,2023-11-24
103169,900,0,0.0,0,12,0,2023-12-26
103170,640,2,12200.0,0,6,0,2024-08-23
103171,561,0,0.0,1,33,1,2023-11-22
103172,533,1,15500.0,0,5,0,2024-04-18
103173,538,0,0.0,0,13,0,2024-08-23
103174,811,1,5300.0,0,8,0,2025-03-30
103175,310,2,44500.0,1,33,1,2025-03-24
103176,782,0,0.0,0,10,0,2025-03-12
103177,505,0,0.0,0,1,0,2024-11-06
103178,611,2,33100.0,0,7,0,2024-02-17
103179,301,3,37500.0,1,169,1,2024-02-04
103180,730,2,27000.0,0,13,0,2023-03-04
103181,712,1,15900.0,0,8,0,2024-12-08
103182,465,2,9600.0,1,166,1,2025-04-22
103183,685,0,0.0,0,0,0,2024-07-27
103184,663,1,22200.0,0,12,0,2025-04-18
103185,545,3,74900.0,1,177,1,2024-04-05
103186,400,4,59700.0,2,104,1,2023-04-15
103187,539,0,0.0,0,10,0,2025-03-09
103188,694,1,20000.0,0,8,0,2024-01-06
103189,543,3,70500.0,0,4,0,2024-03-30
103190,745,1,3200.0,0,0,0,2024-07-07
103191,518,3,55100.0,0,9,0,2024-02-02
103192,602,2,30300.0,0,0,0,2024-01-30
103193,513,2,13100.0,0,13,0,2024-08-23
103194,613,2,46500.0,0,11,0,2023-10-15
103195,725,1,17900.0,0,7,0,2024-01-26
103196,776,1,11300.0,0,1,0,2023-05-19
103197,674,2,7300.0,0,7,0,2023-09-19
103198,404,2,29600.0,2,134,1,2024-10-16
103199,691,0,0.0,0,12,0,2024-04-09
103200,617,0,0.0,0,11,0,2023-11-26
103201,543,1,24400.0,0,5,0,2025-04-26
103202,619,2,14500.0,0,6,0,2023-06-30
103203,654,1,20900.0,0,11,0,2024-03-29
103204,518,2,40600.0,0,1,0,2023-03-02
103205,670,2,40200.0,0,12,0,2025-06-13
103206,641,1,11300.0,0,8,0,2025-01-29
103207,621,3,45300.0,0,3,0,2025-01-10
103208,731,1,19200.0,0,9,0,2023-09-04
