customer_id,app_tenure_days,app_sessions_per_week,device_type,contacts_permission_granted,sms_permission_granted,num_support_tickets_90d,profile_completeness_pct,days_since_last_app_open
101844,63.0,9.0,android_mid,0.0,0.0,1.0,100.0,6.0
101845,,,,,,,,
101846,223.0,3.0,android_low_end,0.0,1.0,1.0,100.0,1.0
101847,,,,,,,,
101848,146.0,2.0,android_low_end,1.0,1.0,1.0,86.1,3.0
101849,,,,,,,,
101850,345.0,3.0,android_high,1.0,0.0,1.0,71.2,5.0
101851,,,,,,,,
101852,356.0,3.0,ios,1.0,1.0,0.0,68.2,5.0
101853,,,,,,,,
101854,,,,,,,,
101855,,,,,,,,
101856,1.0,6.0,android_low_end,0.0,1.0,0.0,58.7,4.0
101857,76.0,9.0,android_mid,0.0,0.0,1.0,99.9,6.0
101858,1.0,4.0,android_mid,1.0,0.0,1.0,71.2,8.0
101859,502.0,9.0,android_high,0.0,1.0,3.0,34.0,2.0
101860,289.0,6.0,android_high,1.0,1.0,1.0,96.7,5.0
101861,,,,,,,,
101862,,,,,,,,
101863,293.0,2.0,android_high,1.0,0.0,0.0,39.3,4.0
101864,,,,,,,,
101865,,,,,,,,
101866,,,,,,,,
101867,91.0,5.0,android_mid,0.0,1.0,0.0,75.1,2.0
101868,25.0,4.0,android_mid,0.0,0.0,0.0,71.0,5.0
101869,,,,,,,,
101870,112.0,10.0,ios,1.0,1.0,1.0,60.8,5.0
101871,157.0,6.0,android_low_end,1.0,0.0,0.0,99.4,5.0
101872,,,,,,,,
101873,,,,,,,,
101874,,,,,,,,
101875,,,,,,,,
101876,177.0,5.0,android_low_end,1.0,0.0,0.0,74.1,1.0
101877,238.0,7.0,android_mid,0.0,0.0,0.0,73.1,4.0
101878,399.0,4.0,android_mid,0.0,0.0,0.0,40.4,5.0
101879,26.0,3.0,ios,0.0,0.0,1.0,80.7,4.0
101880,291.0,6.0,android_mid,0.0,1.0,2.0,58.8,4.0
101881,,,,,,,,
101882,195.0,4.0,android_mid,1.0,1.0,2.0,100.0,6.0
101883,,,,,,,,
101884,116.0,10.0,android_mid,1.0,1.0,1.0,86.0,8.0
101885,145.0,5.0,android_high,1.0,1.0,0.0,86.6,3.0
101886,234.0,7.0,android_mid,0.0,0.0,2.0,52.0,2.0
101887,293.0,4.0,android_high,1.0,0.0,1.0,100.0,7.0
101888,,,,,,,,
101889,294.0,7.0,android_mid,0.0,1.0,0.0,75.6,5.0
101890,178.0,4.0,android_low_end,0.0,0.0,1.0,84.1,2.0
101891,,,,,,,,
101892,39.0,4.0,android_high,1.0,1.0,2.0,100.0,3.0
101893,387.0,4.0,ios,1.0,0.0,0.0,99.6,4.0
101894,246.0,5.0,android_mid,0.0,0.0,0.0,100.0,3.0
101895,1.0,5.0,android_mid,1.0,0.0,1.0,100.0,2.0
101896,,,,,,,,
101897,361.0,5.0,android_low_end,1.0,0.0,0.0,77.7,3.0
101898,199.0,6.0,android_mid,0.0,1.0,2.0,60.9,2.0
101899,1.0,5.0,android_high,0.0,1.0,0.0,73.2,7.0
101900,118.0,10.0,android_low_end,1.0,1.0,0.0,75.3,2.0
101901,253.0,5.0,android_mid,0.0,1.0,1.0,90.7,3.0
101902,,,,,,,,
101903,440.0,3.0,ios,1.0,1.0,0.0,94.4,6.0
101904,228.0,4.0,android_low_end,0.0,1.0,0.0,100.0,5.0
101905,303.0,7.0,android_mid,1.0,1.0,0.0,100.0,8.0
101906,170.0,5.0,android_mid,1.0,1.0,0.0,98.3,5.0
101907,1.0,2.0,android_mid,1.0,1.0,0.0,68.0,4.0
101908,,,,,,,,
101909,,,,,,,,
101910,155.0,5.0,android_high,1.0,1.0,0.0,80.6,8.0
101911,462.0,3.0,android_mid,1.0,1.0,1.0,81.1,5.0
101912,,,,,,,,
101913,125.0,8.0,android_high,1.0,1.0,1.0,91.0,5.0
101914,156.0,6.0,android_low_end,0.0,1.0,1.0,57.6,5.0
101915,171.0,2.0,android_mid,0.0,0.0,2.0,58.3,6.0
101916,,,,,,,,
101917,,,,,,,,
101918,8.0,4.0,android_mid,0.0,1.0,0.0,83.4,2.0
101919,,,,,,,,
101920,157.0,4.0,android_mid,0.0,1.0,1.0,90.5,4.0
101921,67.0,5.0,ios,1.0,1.0,0.0,92.3,4.0
101922,313.0,5.0,android_low_end,0.0,1.0,0.0,64.8,3.0
101923,63.0,4.0,android_mid,0.0,1.0,0.0,94.3,4.0
101924,131.0,3.0,android_low_end,0.0,1.0,0.0,73.7,10.0
101925,64.0,5.0,android_high,1.0,0.0,0.0,71.5,3.0
101926,88.0,10.0,android_low_end,0.0,0.0,1.0,95.7,6.0
101927,,,,,,,,
101928,145.0,7.0,android_mid,1.0,0.0,0.0,89.4,6.0
101929,186.0,3.0,android_mid,0.0,1.0,1.0,87.5,2.0
101930,,,,,,,,
101931,466.0,6.0,android_mid,1.0,1.0,0.0,100.0,3.0
101932,,,,,,,,
101933,,,,,,,,
101934,,,,,,,,
101935,538.0,4.0,android_mid,1.0,0.0,1.0,72.5,3.0
101936,253.0,5.0,android_mid,0.0,0.0,0.0,63.9,5.0
101937,205.0,5.0,ios,0.0,1.0,2.0,82.6,3.0
101938,374.0,13.0,android_low_end,1.0,1.0,0.0,39.8,5.0
101939,115.0,5.0,android_low_end,1.0,1.0,0.0,79.4,4.0
101940,340.0,4.0,android_low_end,1.0,1.0,1.0,79.6,9.0
101941,241.0,3.0,android_high,0.0,1.0,0.0,100.0,5.0
101942,180.0,7.0,android_high,0.0,0.0,1.0,83.9,1.0
101943,1.0,7.0,android_mid,0.0,1.0,0.0,72.4,4.0
101944,,,,,,,,
101945,,,,,,,,
101946,1.0,2.0,android_mid,0.0,0.0,0.0,81.7,5.0
101947,,,,,,,,
101948,234.0,5.0,android_mid,1.0,0.0,1.0,71.3,6.0
101949,,,,,,,,
101950,,,,,,,,
101951,234.0,4.0,android_low_end,1.0,1.0,0.0,91.3,4.0
101952,,,,,,,,
101953,,,,,,,,
101954,,,,,,,,
101955,,,,,,,,
101956,142.0,7.0,android_low_end,0.0,0.0,1.0,60.8,1.0
101957,129.0,6.0,android_low_end,0.0,1.0,2.0,63.5,3.0
101958,,,,,,,,
101959,276.0,3.0,ios,1.0,1.0,0.0,64.2,3.0
101960,16.0,7.0,android_low_end,0.0,0.0,0.0,100.0,3.0
101961,210.0,4.0,android_mid,1.0,1.0,0.0,46.3,8.0
101962,457.0,2.0,android_high,0.0,0.0,0.0,60.7,2.0
101963,371.0,4.0,android_low_end,1.0,0.0,0.0,81.6,2.0
101964,,,,,,,,
101965,266.0,4.0,android_low_end,1.0,1.0,1.0,71.8,0.0
101966,,,,,,,,
101967,,,,,,,,
101968,214.0,7.0,ios,1.0,1.0,1.0,65.6,5.0
101969,329.0,3.0,android_mid,0.0,0.0,0.0,45.1,3.0
101970,146.0,4.0,android_low_end,0.0,0.0,0.0,76.8,5.0
101971,,,,,,,,
101972,,,,,,,,
101973,177.0,3.0,android_mid,1.0,0.0,1.0,95.9,3.0
101974,177.0,7.0,android_low_end,0.0,0.0,0.0,80.8,4.0
101975,353.0,7.0,android_mid,0.0,1.0,0.0,99.5,2.0
101976,1.0,6.0,android_low_end,0.0,0.0,0.0,97.0,5.0
101977,,,,,,,,
101978,,,,,,,,
101979,107.0,2.0,android_high,0.0,0.0,0.0,48.8,3.0
101980,,,,,,,,
101981,552.0,3.0,android_mid,1.0,1.0,0.0,83.4,6.0
101982,,,,,,,,
101983,239.0,3.0,android_mid,0.0,1.0,0.0,86.4,5.0
101984,1.0,8.0,android_low_end,1.0,0.0,0.0,94.3,2.0
101985,,,,,,,,
101986,110.0,6.0,android_mid,1.0,0.0,1.0,79.1,3.0
101987,,,,,,,,
101988,,,,,,,,
101989,252.0,3.0,ios,1.0,0.0,2.0,90.2,2.0
101990,414.0,7.0,android_low_end,1.0,0.0,0.0,100.0,5.0
101991,,,,,,,,
101992,173.0,7.0,android_mid,1.0,0.0,0.0,90.2,1.0
101993,80.0,8.0,android_low_end,0.0,0.0,3.0,85.7,5.0
101994,261.0,5.0,android_low_end,1.0,1.0,2.0,75.5,3.0
101995,,,,,,,,
101996,360.0,5.0,android_low_end,0.0,1.0,0.0,100.0,7.0
101997,243.0,4.0,android_low_end,1.0,1.0,1.0,90.0,1.0
101998,,,,,,,,
101999,449.0,6.0,android_low_end,1.0,0.0,0.0,89.0,7.0
102000,,,,,,,,
102001,326.0,5.0,android_low_end,1.0,0.0,0.0,58.8,1.0
102002,,,,,,,,
102003,,,,,,,,
102004,202.0,2.0,android_low_end,0.0,1.0,1.0,100.0,5.0
102005,,,,,,,,
102006,201.0,5.0,android_high,0.0,1.0,0.0,47.4,7.0
102007,27.0,4.0,android_mid,1.0,0.0,0.0,75.5,3.0
102008,253.0,7.0,android_high,1.0,1.0,1.0,85.0,4.0
102009,,,,,,,,
102010,1.0,5.0,android_low_end,1.0,0.0,0.0,74.5,6.0
102011,118.0,6.0,android_low_end,1.0,0.0,0.0,60.0,3.0
102012,285.0,7.0,android_mid,1.0,1.0,0.0,59.5,1.0
102013,49.0,4.0,android_low_end,0.0,1.0,0.0,90.9,4.0
102014,124.0,3.0,ios,0.0,1.0,0.0,89.8,8.0
102015,165.0,5.0,android_high,1.0,1.0,0.0,72.6,6.0
102016,285.0,9.0,android_mid,1.0,1.0,0.0,77.2,5.0
102017,473.0,8.0,android_mid,1.0,0.0,0.0,75.5,6.0
102018,193.0,3.0,android_mid,0.0,1.0,0.0,75.4,4.0
102019,215.0,3.0,android_low_end,1.0,1.0,1.0,46.0,4.0
102020,,,,,,,,
102021,330.0,7.0,android_high,1.0,1.0,1.0,40.6,3.0
102022,164.0,5.0,android_high,1.0,0.0,1.0,88.7,4.0
102023,229.0,6.0,android_mid,0.0,1.0,0.0,85.6,2.0
102024,111.0,2.0,android_mid,1.0,1.0,0.0,100.0,6.0
102025,242.0,4.0,android_mid,0.0,0.0,0.0,85.5,4.0
102026,,,,,,,,
102027,287.0,2.0,android_high,0.0,0.0,1.0,77.4,4.0
102028,159.0,2.0,ios,1.0,1.0,1.0,78.1,2.0
102029,323.0,5.0,android_mid,0.0,1.0,0.0,93.3,2.0
102030,384.0,3.0,android_low_end,0.0,0.0,0.0,65.9,3.0
102031,72.0,6.0,android_mid,0.0,0.0,0.0,66.5,1.0
102032,243.0,2.0,android_low_end,1.0,1.0,0.0,96.0,4.0
102033,510.0,7.0,android_low_end,1.0,0.0,0.0,78.3,2.0
102034,1.0,6.0,android_mid,0.0,1.0,1.0,96.1,3.0
102035,,,,,,,,
102036,,,,,,,,
102037,324.0,4.0,android_low_end,1.0,1.0,0.0,63.4,5.0
102038,452.0,8.0,android_low_end,1.0,1.0,0.0,94.5,4.0
102039,,,,,,,,
102040,135.0,2.0,android_high,1.0,1.0,0.0,100.0,4.0
102041,,,,,,,,
102042,,,,,,,,
102043,,,,,,,,
102044,,,,,,,,
102045,511.0,7.0,android_mid,1.0,1.0,0.0,97.3,1.0
102046,201.0,3.0,android_low_end,1.0,1.0,1.0,44.0,5.0
102047,378.0,8.0,ios,1.0,1.0,0.0,98.6,2.0
102048,338.0,4.0,android_mid,0.0,1.0,1.0,100.0,3.0
102049,141.0,4.0,android_mid,1.0,0.0,0.0,81.2,4.0
102050,,,,,,,,
102051,308.0,6.0,ios,1.0,0.0,0.0,58.2,9.0
102052,282.0,6.0,android_mid,1.0,1.0,0.0,37.3,2.0
102053,,,,,,,,
102054,7.0,5.0,ios,0.0,0.0,1.0,59.0,4.0
102055,1.0,1.0,android_low_end,1.0,1.0,0.0,87.8,6.0
102056,,,,,,,,
102057,476.0,2.0,android_high,0.0,0.0,1.0,68.6,3.0
102058,102.0,5.0,android_low_end,1.0,0.0,0.0,70.9,7.0
102059,307.0,2.0,android_mid,1.0,1.0,0.0,71.5,4.0
102060,,,,,,,,
102061,322.0,2.0,android_mid,1.0,0.0,0.0,61.0,7.0
102062,475.0,5.0,android_high,0.0,0.0,2.0,100.0,1.0
102063,134.0,4.0,android_low_end,1.0,1.0,0.0,69.1,3.0
102064,146.0,6.0,android_low_end,0.0,0.0,0.0,64.2,4.0
102065,,,,,,,,
102066,183.0,8.0,android_mid,1.0,0.0,0.0,96.8,2.0
102067,,,,,,,,
102068,190.0,4.0,android_high,1.0,1.0,0.0,93.8,2.0
102069,261.0,5.0,android_low_end,0.0,0.0,0.0,82.0,5.0
102070,,,,,,,,
102071,150.0,4.0,android_low_end,0.0,1.0,0.0,87.2,2.0
102072,348.0,4.0,android_low_end,0.0,0.0,0.0,48.0,4.0
102073,,,,,,,,
102074,47.0,7.0,android_low_end,1.0,0.0,0.0,87.4,4.0
102075,141.0,8.0,ios,0.0,1.0,0.0,98.7,4.0
102076,,,,,,,,
102077,163.0,4.0,android_mid,0.0,0.0,1.0,82.5,5.0
102078,328.0,1.0,android_low_end,0.0,1.0,0.0,72.8,3.0
102079,27.0,2.0,android_low_end,0.0,0.0,3.0,99.7,4.0
102080,1.0,4.0,android_low_end,1.0,0.0,0.0,54.7,3.0
102081,27.0,4.0,android_high,1.0,0.0,1.0,56.8,4.0
102082,,,,,,,,
102083,1.0,8.0,android_mid,0.0,1.0,1.0,70.8,4.0
102084,,,,,,,,
102085,301.0,6.0,android_mid,1.0,0.0,0.0,79.2,6.0
102086,150.0,3.0,android_high,1.0,0.0,2.0,98.5,3.0
102087,396.0,6.0,android_mid,1.0,1.0,2.0,76.0,3.0
102088,,,,,,,,
102089,77.0,5.0,android_low_end,1.0,1.0,1.0,87.8,3.0
102090,1.0,8.0,android_low_end,0.0,0.0,0.0,76.6,6.0
102091,,,,,,,,
102092,1.0,6.0,ios,1.0,1.0,0.0,100.0,5.0
102093,197.0,4.0,ios,0.0,1.0,2.0,82.6,2.0
102094,,,,,,,,
102095,193.0,5.0,android_low_end,0.0,1.0,0.0,81.6,4.0
102096,282.0,6.0,android_low_end,1.0,1.0,0.0,78.3,2.0
102097,400.0,1.0,android_high,1.0,1.0,0.0,100.0,1.0
102098,531.0,3.0,android_low_end,0.0,1.0,1.0,98.4,2.0
102099,1.0,2.0,android_low_end,0.0,1.0,0.0,80.7,8.0
102100,,,,,,,,
102101,303.0,6.0,android_high,1.0,0.0,1.0,81.1,2.0
102102,,,,,,,,
102103,,,,,,,,
102104,1.0,7.0,android_low_end,1.0,0.0,0.0,100.0,6.0
102105,,,,,,,,
102106,,,,,,,,
102107,,,,,,,,
102108,147.0,5.0,android_low_end,0.0,1.0,1.0,72.4,5.0
102109,268.0,2.0,android_high,0.0,0.0,0.0,69.6,3.0
102110,178.0,7.0,android_low_end,1.0,1.0,0.0,90.5,7.0
102111,125.0,2.0,android_high,0.0,1.0,0.0,54.4,4.0
102112,99.0,6.0,android_high,0.0,1.0,0.0,80.3,3.0
102113,206.0,6.0,android_mid,1.0,1.0,1.0,74.4,3.0
102114,201.0,1.0,android_mid,1.0,1.0,1.0,63.0,1.0
102115,,,,,,,,
102116,1.0,5.0,android_low_end,1.0,1.0,0.0,69.8,7.0
102117,64.0,6.0,android_mid,0.0,1.0,0.0,100.0,3.0
102118,36.0,5.0,ios,0.0,1.0,0.0,74.0,5.0
102119,104.0,4.0,ios,1.0,0.0,0.0,50.1,1.0
102120,98.0,5.0,android_low_end,0.0,1.0,0.0,81.3,4.0
102121,112.0,4.0,android_mid,0.0,1.0,0.0,73.1,4.0
102122,447.0,6.0,android_mid,1.0,1.0,0.0,36.4,6.0
102123,130.0,3.0,android_mid,0.0,0.0,0.0,94.3,3.0
102124,1.0,7.0,android_low_end,1.0,1.0,0.0,64.6,4.0
102125,232.0,4.0,android_mid,0.0,0.0,0.0,44.7,5.0
102126,154.0,5.0,android_mid,1.0,1.0,1.0,46.9,2.0
102127,309.0,5.0,android_mid,0.0,0.0,0.0,63.1,7.0
102128,448.0,16.0,android_mid,0.0,1.0,0.0,80.6,7.0
102129,389.0,4.0,android_low_end,0.0,1.0,0.0,81.3,4.0
102130,197.0,6.0,android_low_end,0.0,1.0,1.0,82.9,3.0
102131,,,,,,,,
102132,,,,,,,,
102133,,,,,,,,
102134,269.0,6.0,ios,0.0,0.0,0.0,85.1,2.0
102135,357.0,9.0,android_mid,1.0,0.0,0.0,75.4,6.0
102136,230.0,3.0,android_low_end,1.0,1.0,0.0,100.0,5.0
102137,,,,,,,,
102138,,,,,,,,
102139,,,,,,,,
102140,,,,,,,,
102141,446.0,7.0,android_low_end,0.0,1.0,2.0,65.2,1.0
102142,,,,,,,,
102143,,,,,,,,
102144,304.0,2.0,android_mid,1.0,1.0,1.0,80.8,10.0
102145,,,,,,,,
102146,207.0,4.0,android_low_end,1.0,0.0,0.0,49.7,5.0
102147,,,,,,,,
102148,,,,,,,,
102149,119.0,7.0,android_low_end,0.0,0.0,0.0,100.0,0.0
102150,,,,,,,,
102151,503.0,6.0,android_low_end,1.0,0.0,1.0,100.0,4.0
102152,,,,,,,,
102153,,,,,,,,
102154,223.0,3.0,android_high,0.0,1.0,1.0,64.4,2.0
102155,,,,,,,,
102156,1.0,5.0,android_low_end,1.0,1.0,1.0,76.0,6.0
102157,34.0,6.0,android_mid,1.0,0.0,1.0,49.9,1.0
102158,243.0,5.0,ios,0.0,1.0,0.0,56.7,3.0
102159,177.0,8.0,android_mid,0.0,1.0,0.0,62.3,0.0
102160,101.0,12.0,android_low_end,1.0,1.0,1.0,72.5,2.0
102161,335.0,5.0,android_low_end,0.0,0.0,0.0,69.8,6.0
102162,216.0,6.0,android_low_end,0.0,1.0,0.0,58.4,1.0
102163,227.0,8.0,android_low_end,0.0,1.0,0.0,85.0,0.0
102164,,,,,,,,
102165,107.0,10.0,android_low_end,1.0,0.0,0.0,56.2,3.0
102166,,,,,,,,
102167,310.0,5.0,android_mid,0.0,1.0,0.0,68.0,5.0
102168,122.0,3.0,android_high,0.0,1.0,0.0,75.0,7.0
102169,53.0,6.0,android_mid,0.0,1.0,0.0,56.9,6.0
102170,1.0,7.0,ios,0.0,0.0,0.0,60.0,7.0
102171,149.0,1.0,android_mid,1.0,0.0,0.0,60.6,7.0
102172,333.0,3.0,android_low_end,1.0,0.0,0.0,42.8,4.0
102173,213.0,8.0,android_low_end,0.0,0.0,0.0,100.0,4.0
102174,246.0,6.0,android_mid,0.0,1.0,0.0,100.0,7.0
102175,159.0,7.0,android_mid,0.0,0.0,0.0,69.9,4.0
102176,110.0,4.0,ios,1.0,1.0,1.0,88.1,6.0
102177,,,,,,,,
102178,184.0,8.0,android_mid,0.0,0.0,1.0,63.9,6.0
102179,,,,,,,,
102180,,,,,,,,
102181,,,,,,,,
102182,,,,,,,,
102183,135.0,4.0,android_mid,0.0,1.0,0.0,62.6,6.0
102184,86.0,4.0,android_low_end,1.0,0.0,0.0,50.3,9.0
102185,25.0,9.0,android_mid,1.0,0.0,1.0,76.7,7.0
102186,,,,,,,,
102187,77.0,7.0,android_mid,1.0,1.0,0.0,78.9,4.0
102188,472.0,6.0,android_mid,0.0,1.0,0.0,98.4,4.0
102189,,,,,,,,
102190,509.0,4.0,android_low_end,0.0,1.0,2.0,100.0,4.0
102191,300.0,5.0,android_low_end,1.0,0.0,0.0,80.6,7.0
102192,,,,,,,,
102193,1.0,8.0,android_mid,0.0,0.0,1.0,100.0,5.0
102194,253.0,4.0,android_mid,0.0,1.0,0.0,69.5,6.0
102195,,,,,,,,
102196,104.0,1.0,android_low_end,0.0,1.0,0.0,100.0,5.0
102197,316.0,8.0,android_high,1.0,1.0,0.0,78.3,5.0
102198,92.0,4.0,android_low_end,0.0,1.0,0.0,99.4,5.0
102199,,,,,,,,
102200,1.0,5.0,android_mid,0.0,0.0,2.0,79.0,3.0
102201,,,,,,,,
102202,,,,,,,,
102203,280.0,5.0,android_mid,1.0,1.0,1.0,100.0,4.0
102204,127.0,3.0,android_low_end,0.0,0.0,1.0,77.7,2.0
102205,115.0,3.0,android_low_end,0.0,1.0,1.0,100.0,5.0
102206,,,,,,,,
102207,419.0,1.0,android_low_end,0.0,1.0,0.0,76.7,4.0
102208,245.0,1.0,ios,1.0,1.0,1.0,94.5,4.0
102209,119.0,6.0,android_low_end,0.0,1.0,1.0,81.9,8.0
102210,,,,,,,,
102211,284.0,9.0,android_mid,0.0,1.0,0.0,88.5,8.0
102212,,,,,,,,
102213,409.0,4.0,android_mid,1.0,1.0,1.0,63.8,2.0
102214,,,,,,,,
102215,369.0,10.0,android_low_end,1.0,1.0,0.0,81.5,5.0
102216,98.0,2.0,android_low_end,0.0,1.0,2.0,90.6,6.0
102217,,,,,,,,
102218,,,,,,,,
102219,149.0,6.0,android_high,0.0,1.0,1.0,100.0,4.0
102220,391.0,6.0,ios,0.0,1.0,0.0,84.7,4.0
102221,157.0,2.0,ios,0.0,0.0,0.0,100.0,3.0
102222,78.0,5.0,android_low_end,1.0,1.0,1.0,63.4,2.0
102223,255.0,8.0,android_high,0.0,1.0,0.0,99.2,2.0
102224,,,,,,,,
102225,324.0,4.0,android_mid,1.0,0.0,1.0,87.7,8.0
102226,,,,,,,,
102227,258.0,1.0,android_mid,1.0,0.0,0.0,65.6,5.0
102228,98.0,6.0,android_low_end,1.0,1.0,0.0,51.8,8.0
102229,,,,,,,,
102230,364.0,1.0,android_high,0.0,1.0,0.0,86.4,5.0
102231,,,,,,,,
102232,348.0,6.0,android_low_end,1.0,1.0,0.0,60.4,5.0
102233,,,,,,,,
102234,,,,,,,,
102235,,,,,,,,
102236,69.0,2.0,android_low_end,1.0,1.0,0.0,81.2,3.0
102237,141.0,4.0,android_mid,1.0,1.0,1.0,75.4,2.0
102238,32.0,5.0,ios,1.0,0.0,0.0,91.2,5.0
102239,146.0,4.0,android_low_end,1.0,0.0,0.0,83.2,1.0
102240,196.0,5.0,ios,0.0,0.0,1.0,73.5,3.0
102241,308.0,3.0,android_mid,0.0,1.0,0.0,100.0,8.0
102242,97.0,6.0,android_mid,1.0,1.0,1.0,90.5,4.0
102243,108.0,6.0,android_mid,1.0,1.0,0.0,87.5,3.0
102244,471.0,2.0,android_mid,1.0,0.0,0.0,85.3,3.0
102245,169.0,8.0,android_high,0.0,0.0,0.0,86.8,5.0
102246,174.0,4.0,android_low_end,1.0,1.0,0.0,67.5,1.0
102247,,,,,,,,
102248,196.0,3.0,android_low_end,0.0,1.0,0.0,73.2,3.0
102249,181.0,4.0,android_low_end,1.0,1.0,0.0,70.0,4.0
102250,375.0,4.0,ios,1.0,0.0,0.0,35.8,6.0
102251,,,,,,,,
102252,102.0,6.0,android_high,0.0,0.0,0.0,88.4,4.0
102253,11.0,7.0,android_high,1.0,1.0,0.0,67.7,5.0
102254,,,,,,,,
102255,153.0,6.0,android_low_end,1.0,0.0,1.0,56.4,5.0
102256,,,,,,,,
102257,,,,,,,,
102258,40.0,11.0,android_mid,0.0,1.0,0.0,74.0,3.0
102259,328.0,5.0,android_high,1.0,0.0,0.0,77.6,3.0
102260,,,,,,,,
102261,,,,,,,,
102262,1.0,4.0,android_high,1.0,1.0,1.0,100.0,4.0
102263,183.0,4.0,android_mid,1.0,1.0,2.0,78.0,1.0
102264,312.0,1.0,android_low_end,1.0,1.0,1.0,91.8,4.0
102265,55.0,5.0,android_mid,0.0,1.0,2.0,80.3,2.0
102266,,,,,,,,
102267,309.0,3.0,android_mid,0.0,1.0,1.0,70.5,1.0
102268,,,,,,,,
102269,,,,,,,,
102270,,,,,,,,
102271,155.0,3.0,android_mid,0.0,1.0,0.0,97.8,4.0
102272,,,,,,,,
102273,,,,,,,,
102274,,,,,,,,
102275,157.0,2.0,android_low_end,0.0,0.0,0.0,59.9,7.0
102276,83.0,5.0,android_high,1.0,0.0,0.0,96.6,5.0
102277,127.0,3.0,android_high,1.0,1.0,0.0,88.5,3.0
102278,,,,,,,,
102279,,,,,,,,
102280,390.0,2.0,android_mid,0.0,0.0,0.0,76.5,4.0
102281,273.0,10.0,ios,0.0,1.0,0.0,49.7,6.0
102282,442.0,3.0,android_high,1.0,1.0,0.0,71.4,7.0
102283,,,,,,,,
102284,159.0,7.0,android_low_end,1.0,1.0,0.0,71.1,7.0
102285,141.0,4.0,android_mid,1.0,1.0,2.0,84.4,3.0
102286,,,,,,,,
102287,,,,,,,,
102288,1.0,6.0,android_low_end,1.0,0.0,0.0,89.9,1.0
102289,1.0,4.0,android_low_end,0.0,1.0,0.0,94.8,5.0
102290,,,,,,,,
102291,,,,,,,,
102292,225.0,3.0,android_low_end,1.0,1.0,0.0,70.6,5.0
102293,1.0,7.0,android_mid,0.0,1.0,0.0,66.8,5.0
102294,130.0,3.0,android_mid,1.0,1.0,0.0,62.0,4.0
102295,216.0,5.0,android_mid,0.0,1.0,0.0,77.0,2.0
102296,,,,,,,,
102297,213.0,4.0,android_mid,0.0,1.0,0.0,54.8,2.0
102298,121.0,4.0,android_low_end,1.0,1.0,1.0,59.9,3.0
102299,,,,,,,,
102300,,,,,,,,
102301,,,,,,,,
102302,127.0,4.0,android_mid,0.0,0.0,0.0,54.0,3.0
102303,188.0,5.0,android_low_end,1.0,1.0,0.0,92.3,6.0
102304,217.0,7.0,android_low_end,1.0,0.0,2.0,89.7,5.0
102305,137.0,3.0,android_mid,1.0,1.0,0.0,97.4,5.0
102306,622.0,6.0,android_low_end,0.0,1.0,0.0,100.0,6.0
102307,231.0,7.0,android_low_end,1.0,1.0,0.0,53.6,10.0
102308,426.0,0.0,android_mid,0.0,0.0,0.0,44.5,2.0
102309,,,,,,,,
102310,,,,,,,,
102311,245.0,7.0,android_mid,0.0,1.0,0.0,76.3,2.0
102312,155.0,7.0,android_low_end,1.0,1.0,1.0,67.3,5.0
102313,2.0,3.0,android_low_end,1.0,0.0,1.0,67.1,1.0
102314,286.0,3.0,android_high,1.0,0.0,2.0,70.6,2.0
102315,429.0,8.0,ios,1.0,1.0,0.0,96.3,5.0
102316,294.0,2.0,android_mid,1.0,1.0,0.0,87.8,2.0
102317,,,,,,,,
102318,49.0,3.0,android_low_end,1.0,1.0,0.0,67.5,6.0
102319,,,,,,,,
102320,23.0,14.0,android_mid,0.0,1.0,0.0,77.3,2.0
102321,100.0,1.0,android_mid,1.0,1.0,0.0,91.5,5.0
102322,165.0,10.0,android_low_end,0.0,1.0,1.0,100.0,2.0
102323,649.0,13.0,ios,0.0,0.0,1.0,100.0,3.0
102324,279.0,4.0,android_mid,1.0,1.0,1.0,74.4,6.0
102325,,,,,,,,
102326,348.0,3.0,android_mid,1.0,1.0,0.0,81.9,3.0
102327,159.0,2.0,android_mid,0.0,1.0,0.0,50.8,5.0
102328,1.0,8.0,android_low_end,0.0,0.0,0.0,67.7,5.0
102329,222.0,5.0,android_mid,1.0,0.0,1.0,70.3,0.0
102330,356.0,2.0,android_high,1.0,0.0,0.0,73.3,3.0
102331,396.0,6.0,android_low_end,1.0,1.0,0.0,48.1,2.0
102332,,,,,,,,
102333,1.0,5.0,android_mid,1.0,0.0,0.0,64.0,5.0
102334,125.0,12.0,android_high,1.0,0.0,0.0,95.9,3.0
102335,,,,,,,,
102336,,,,,,,,
102337,96.0,7.0,android_mid,1.0,1.0,0.0,72.0,4.0
102338,143.0,3.0,android_low_end,0.0,0.0,0.0,100.0,2.0
102339,447.0,6.0,android_mid,0.0,1.0,0.0,100.0,4.0
102340,276.0,3.0,android_low_end,1.0,1.0,0.0,86.8,2.0
102341,156.0,4.0,android_mid,1.0,1.0,0.0,75.0,5.0
102342,,,,,,,,
102343,63.0,1.0,android_low_end,0.0,1.0,1.0,100.0,5.0
102344,,,,,,,,
102345,360.0,3.0,android_mid,1.0,1.0,0.0,100.0,3.0
102346,,,,,,,,
102347,,,,,,,,
102348,156.0,4.0,android_mid,0.0,1.0,1.0,87.7,2.0
102349,137.0,4.0,android_mid,0.0,1.0,1.0,69.9,3.0
102350,61.0,5.0,android_low_end,1.0,1.0,1.0,66.9,4.0
102351,,,,,,,,
