customer_id,avg_monthly_inflow_kes,avg_monthly_outflow_kes,inflow_volatility_cv,avg_closing_balance_kes,salary_regularity_score,num_bounced_payments_6m,mobile_money_txn_count_monthly,num_distinct_income_sources,statement_period_months
102977,49500.0,28000.0,0.436,12300.0,0.331,3,50,1,3
102978,18000.0,18300.0,0.03,1200.0,0.833,1,23,2,6
102979,73600.0,53300.0,0.385,13100.0,0.584,1,24,1,6
102980,94500.0,65500.0,0.217,79200.0,0.881,2,41,1,6
102981,60500.0,58500.0,0.396,3400.0,0.671,1,25,3,3
102982,24200.0,15600.0,0.59,12600.0,0.22,3,20,1,6
102983,25400.0,19800.0,0.471,17400.0,0.305,2,47,1,6
102984,6600.0,6600.0,0.101,1500.0,0.736,1,43,3,3
102985,23600.0,22400.0,0.03,4100.0,0.454,1,61,1,6
102986,56400.0,46200.0,0.265,25200.0,0.848,1,40,1,12
102987,38600.0,31800.0,0.196,21000.0,1.0,0,35,1,6
102988,54000.0,41000.0,0.218,30500.0,0.564,4,43,3,6
102989,24500.0,20100.0,0.247,12100.0,0.391,1,26,2,6
102990,47800.0,39000.0,0.308,16900.0,0.081,2,13,1,6
102991,58500.0,50800.0,0.115,14300.0,1.0,1,34,1,3
102992,24500.0,24700.0,0.247,1300.0,0.494,1,53,1,12
102993,40900.0,38500.0,0.17,2700.0,0.989,0,39,1,6
102994,23800.0,20600.0,0.239,4600.0,0.569,1,39,1,6
102995,52000.0,41400.0,0.15,26900.0,0.511,2,35,2,12
102996,29900.0,29800.0,0.307,1600.0,0.758,1,44,1,6
102997,34000.0,35400.0,0.29,400.0,0.615,1,25,1,12
102998,73900.0,65300.0,0.377,13400.0,0.685,2,24,2,6
102999,19400.0,18400.0,0.284,4200.0,0.695,1,39,3,3
103000,20300.0,10600.0,0.241,23100.0,0.617,1,54,1,6
103001,47800.0,37300.0,0.12,32600.0,0.841,0,27,1,3
103002,60800.0,40500.0,0.27,44300.0,0.968,1,60,1,6
103003,28800.0,26000.0,0.259,6900.0,0.737,1,22,1,6
103004,82500.0,58000.0,0.131,61400.0,0.99,0,33,1,6
103005,48700.0,64300.0,0.142,-5000.0,0.689,1,51,1,6
103006,37400.0,37200.0,0.095,1800.0,0.661,3,14,1,6
103007,42900.0,39700.0,0.201,9500.0,0.686,1,17,2,12
103008,19000.0,15200.0,0.484,4800.0,0.576,1,31,1,3
103009,38000.0,30900.0,0.261,20200.0,0.886,2,48,2,6
103010,55800.0,51200.0,0.031,11000.0,0.884,1,22,2,12
103011,30400.0,36100.0,0.129,-5000.0,0.802,1,38,1,3
103012,21400.0,21300.0,0.253,1700.0,0.453,5,19,2,3
103013,20800.0,20000.0,0.258,3000.0,0.605,2,43,1,12
103014,46200.0,38800.0,0.233,18200.0,0.847,1,30,1,6
103015,43400.0,25300.0,0.109,44500.0,0.586,1,47,2,6
103016,52000.0,42300.0,0.216,9000.0,0.938,1,14,1,12
103017,14800.0,11900.0,0.21,8400.0,0.692,3,36,2,3
103018,29200.0,24700.0,0.343,7900.0,0.501,2,20,1,3
103019,89400.0,77600.0,0.267,30500.0,0.742,2,24,1,3
103020,56600.0,50900.0,0.263,8200.0,0.543,1,67,1,6
103021,59000.0,44800.0,0.335,20800.0,0.521,2,47,2,6
103022,18100.0,18400.0,0.348,1100.0,0.323,1,49,1,6
103023,20400.0,22800.0,0.376,-2200.0,0.498,3,55,1,3
103024,55400.0,45900.0,0.386,27600.0,0.441,0,51,1,6
103025,56600.0,50800.0,0.276,16300.0,0.801,1,26,1,3
103026,33900.0,24300.0,0.296,7300.0,0.893,1,43,1,12
103027,5300.0,3700.0,0.32,3700.0,0.221,0,16,1,3
103028,21400.0,22900.0,0.347,-1800.0,0.577,0,36,1,6
103029,48400.0,48800.0,0.131,600.0,0.967,0,21,1,6
103030,45700.0,40400.0,0.183,4600.0,0.912,0,34,2,6
103031,25000.0,23400.0,0.297,2600.0,0.432,4,40,2,12
103032,56100.0,53300.0,0.142,6000.0,1.0,0,21,3,6
103033,37700.0,26800.0,0.13,25800.0,0.69,1,33,2,6
103034,80700.0,53900.0,0.197,81700.0,0.578,0,23,1,6
103035,64100.0,40500.0,0.249,15500.0,1.0,0,35,1,6
103036,19600.0,18000.0,0.446,3800.0,0.78,1,39,1,6
103037,21800.0,23100.0,0.384,100.0,0.515,2,21,1,6
103038,73500.0,70500.0,0.125,8100.0,0.869,1,56,1,3
103039,62000.0,48000.0,0.367,35300.0,0.636,0,52,1,6
103040,76700.0,44400.0,0.259,75500.0,1.0,2,46,1,12
103041,59800.0,60600.0,0.214,0.0,0.594,0,12,1,12
103042,47200.0,41900.0,0.18,11400.0,0.851,0,29,1,6
103043,24500.0,21200.0,0.275,4100.0,0.615,1,53,1,6
103044,35900.0,32800.0,0.482,3600.0,0.275,4,29,1,6
103045,45800.0,35400.0,0.132,27500.0,1.0,1,25,1,3
103046,79300.0,64300.0,0.154,29200.0,1.0,0,28,2,12
103047,26600.0,21500.0,0.198,6900.0,0.901,2,27,1,6
103048,23100.0,22100.0,0.066,2600.0,0.607,3,70,1,3
103049,25900.0,19900.0,0.23,13400.0,0.417,5,32,1,12
103050,56000.0,45600.0,0.134,11700.0,0.47,0,55,2,12
103051,48000.0,37600.0,0.224,13600.0,0.842,1,50,1,6
103052,29600.0,22700.0,0.222,7700.0,0.505,6,28,1,6
103053,16600.0,13700.0,0.216,8800.0,0.468,3,39,1,3
103054,21500.0,19000.0,0.235,7100.0,0.45,2,47,1,3
103055,74000.0,71200.0,0.28,5100.0,0.433,3,50,3,6
103056,20800.0,21400.0,0.397,300.0,0.349,1,33,2,6
103057,48200.0,62400.0,0.278,-5000.0,0.607,2,26,1,6
103058,49300.0,50700.0,0.175,-100.0,1.0,0,54,1,12
103059,8800.0,8700.0,0.377,1800.0,0.621,2,8,1,12
103060,25500.0,21700.0,0.032,12800.0,0.797,0,35,1,6
103061,27700.0,28500.0,0.341,-900.0,0.705,1,28,1,6
103062,7800.0,8800.0,0.169,-600.0,0.685,3,38,1,6
103063,16400.0,15300.0,0.297,4100.0,0.368,1,51,2,3
103064,78700.0,69800.0,0.411,16700.0,0.715,1,38,1,6
103065,41400.0,39900.0,0.257,2800.0,0.483,0,29,2,12
103066,64400.0,72800.0,0.347,-5000.0,0.509,1,18,1,12
103067,67500.0,52500.0,0.195,25800.0,0.682,0,68,1,6
103068,24900.0,27300.0,0.153,-1700.0,1.0,0,23,1,12
103069,25100.0,24800.0,0.363,1800.0,0.769,0,50,1,12
103070,23200.0,18400.0,0.275,6900.0,0.423,3,27,1,3
103071,97400.0,82200.0,0.172,13600.0,0.809,0,43,1,6
103072,36300.0,33800.0,0.56,5500.0,0.414,3,44,2,6
103073,44400.0,34600.0,0.244,28500.0,0.428,2,37,1,3
103074,47700.0,51600.0,0.198,-5000.0,1.0,0,63,1,6
103075,54700.0,54500.0,0.23,1600.0,0.713,3,23,1,3
103076,13000.0,8800.0,0.266,12300.0,0.582,1,26,1,6
103077,53800.0,53100.0,0.485,2200.0,0.419,1,49,2,3
103078,42400.0,38400.0,0.176,11000.0,0.81,1,46,1,6
103079,89400.0,84000.0,0.251,11800.0,0.862,0,24,1,6
103080,94500.0,93500.0,0.27,3100.0,0.68,0,19,2,12
103081,33100.0,30300.0,0.119,4400.0,0.595,1,30,2,6
103082,79900.0,75800.0,0.322,11000.0,0.598,4,33,1,6
103083,76400.0,60300.0,0.239,24700.0,0.73,1,27,1,6
103084,49900.0,55300.0,0.089,-5000.0,0.688,2,45,1,12
103085,70500.0,68900.0,0.284,4700.0,0.248,4,46,1,12
103086,32400.0,23200.0,0.175,10600.0,1.0,1,23,2,6
103087,19500.0,19200.0,0.225,1900.0,0.752,0,15,1,6
103088,12600.0,7800.0,0.072,14600.0,0.741,0,24,2,6
103089,54400.0,35400.0,0.381,28200.0,0.8,0,20,1,3
103090,17900.0,19900.0,0.33,-2300.0,0.66,1,31,1,12
103091,35000.0,38500.0,0.098,-5000.0,0.449,1,34,1,3
103092,68000.0,58100.0,0.097,18700.0,1.0,1,13,1,12
103093,37000.0,35400.0,0.437,3400.0,0.533,0,14,1,6
103094,42400.0,39700.0,0.286,8100.0,0.787,4,14,1,3
103095,15800.0,13600.0,0.473,4600.0,0.415,4,25,1,12
103096,37900.0,28600.0,0.03,10500.0,0.525,1,15,2,6
103097,54600.0,37300.0,0.365,24800.0,0.69,1,43,2,12
103098,55500.0,56600.0,0.49,500.0,0.318,3,50,1,12
103099,63900.0,53400.0,0.6,27100.0,0.482,1,19,1,3
103100,65200.0,40700.0,0.151,65800.0,0.903,3,19,1,6
103101,12600.0,10600.0,0.328,3500.0,0.499,3,25,1,12
103102,18300.0,15400.0,0.599,9000.0,0.417,3,15,2,6
103103,19700.0,24900.0,0.176,-5000.0,1.0,0,42,1,12
103104,49100.0,39600.0,0.05,29200.0,0.785,0,47,1,6
103105,14100.0,12900.0,0.303,2900.0,0.742,2,47,1,6
103106,68900.0,63500.0,0.184,14200.0,0.549,4,48,2,3
103107,73600.0,65600.0,0.319,6600.0,0.432,1,38,1,12
103108,33200.0,26800.0,0.173,19700.0,1.0,0,50,2,12
103109,26800.0,24300.0,0.162,6200.0,0.891,2,55,2,6
103110,26100.0,20300.0,0.242,17600.0,0.686,1,29,1,6
103111,26400.0,26100.0,0.36,2100.0,0.638,1,18,1,12
103112,22300.0,19700.0,0.307,8700.0,0.314,0,40,2,12
103113,57900.0,44500.0,0.413,30500.0,0.589,1,16,1,6
103114,75300.0,76600.0,0.202,-1400.0,1.0,0,56,1,6
103115,69600.0,65200.0,0.396,10700.0,0.587,1,28,1,6
103116,48900.0,40400.0,0.431,13000.0,0.487,2,59,2,3
103117,52300.0,54800.0,0.285,-2700.0,0.941,0,34,1,6
103118,29100.0,26400.0,0.634,9100.0,0.389,3,16,1,3
103119,73000.0,73500.0,0.1,1200.0,1.0,1,52,1,6
103120,33400.0,25900.0,0.03,5700.0,0.723,0,41,2,3
103121,16100.0,13800.0,0.34,5000.0,0.228,5,19,1,12
103122,63300.0,62700.0,0.304,2800.0,0.907,0,24,1,12
103123,8300.0,7100.0,0.233,2600.0,0.709,0,43,1,12
103124,24200.0,19800.0,0.298,7800.0,0.762,1,46,2,12
103125,32100.0,33600.0,0.155,-1800.0,1.0,0,62,2,3
103126,64300.0,68800.0,0.294,-4900.0,0.315,2,15,1,6
103127,46000.0,41300.0,0.448,5800.0,0.548,2,19,2,6
103128,60000.0,39700.0,0.175,25100.0,1.0,0,16,2,12
103129,36100.0,37900.0,0.209,-1600.0,0.95,1,49,1,6
103130,37800.0,21800.0,0.61,12300.0,0.501,2,38,1,12
103131,16900.0,15300.0,0.149,3800.0,0.795,1,22,1,6
103132,23500.0,25900.0,0.287,-3500.0,0.65,1,59,2,6
103133,29100.0,22700.0,0.148,8700.0,0.735,0,13,2,12
103134,34700.0,34100.0,0.393,2000.0,0.357,1,17,1,6
103135,29000.0,19900.0,0.195,26400.0,0.492,2,24,2,6
103136,23400.0,19300.0,0.261,7600.0,0.445,1,38,1,12
103137,125200.0,128100.0,0.231,-1200.0,0.841,2,26,1,12
103138,40900.0,36100.0,0.309,5100.0,0.798,2,31,1,3
103139,55700.0,28500.0,0.156,18500.0,1.0,0,32,2,6
103140,37700.0,30900.0,0.28,15900.0,0.446,2,21,1,3
103141,75700.0,47400.0,0.349,83000.0,0.514,3,36,1,12
103142,32200.0,27400.0,0.261,7900.0,0.668,0,13,1,6
103143,61000.0,47600.0,0.205,35300.0,0.36,2,17,1,6
103144,45000.0,22400.0,0.389,67000.0,0.528,1,56,1,6
103145,78100.0,60000.0,0.185,50500.0,0.878,1,53,2,6
103146,67700.0,48600.0,0.23,31700.0,0.485,2,59,3,12
103147,28000.0,25400.0,0.373,5600.0,0.477,2,27,2,3
103148,7900.0,6000.0,0.043,6200.0,0.595,1,21,1,6
103149,19300.0,17800.0,0.092,3400.0,0.419,2,32,1,6
103150,44400.0,43200.0,0.223,4900.0,0.887,0,57,2,6
103151,15100.0,16700.0,0.055,-200.0,0.779,0,61,2,6
103152,75900.0,69200.0,0.591,14300.0,0.587,2,62,1,6
103153,15500.0,14800.0,0.273,2700.0,0.655,0,29,1,3
103154,26300.0,22300.0,0.131,8700.0,0.617,3,53,1,6
103155,12800.0,9600.0,0.23,8000.0,0.509,4,61,1,12
103156,16300.0,15700.0,0.15,2500.0,1.0,0,44,1,6
103157,90400.0,81400.0,0.269,23100.0,0.633,1,50,3,12
103158,42500.0,37600.0,0.096,15000.0,0.709,0,59,1,3
103159,98800.0,86100.0,0.17,39500.0,0.964,0,23,1,6
103160,53800.0,45100.0,0.042,13800.0,0.797,2,22,1,6
103161,37000.0,29200.0,0.424,10400.0,0.639,2,48,2,6
103162,14100.0,12300.0,0.193,3000.0,0.604,0,48,1,6
103163,26200.0,19700.0,0.232,6300.0,0.58,2,47,1,3
103164,102100.0,109200.0,0.385,-4500.0,0.62,1,25,2,3
103165,50000.0,45800.0,0.322,11000.0,0.666,0,35,2,12
103166,31100.0,14300.0,0.473,12100.0,0.442,1,18,2,3
103167,18100.0,19300.0,0.443,-900.0,0.457,3,15,1,3
103168,77500.0,84100.0,0.237,-3200.0,0.78,1,42,3,6
103169,23900.0,20400.0,0.101,3700.0,0.774,0,63,1,12
103170,46900.0,38700.0,0.075,5900.0,0.626,1,43,1,6
103171,67200.0,71400.0,0.285,-2700.0,0.598,0,23,2,6
103172,20100.0,21600.0,0.28,-2900.0,0.542,3,52,1,6
103173,60100.0,38000.0,0.223,16000.0,0.896,0,23,1,6
103174,6700.0,6700.0,0.216,1500.0,0.454,0,44,2,6
103175,35700.0,37700.0,0.085,500.0,0.979,1,37,3,12
103176,32700.0,25800.0,0.135,14500.0,0.984,1,19,1,12
103177,27600.0,20600.0,0.207,7100.0,0.671,0,64,2,6
103178,47300.0,46300.0,0.071,2100.0,0.795,2,63,1,6
103179,27700.0,32800.0,0.353,-5000.0,0.396,0,47,2,6
103180,34700.0,37900.0,0.543,-3500.0,0.615,3,22,1,12
103181,54200.0,53800.0,0.194,1700.0,0.865,0,43,2,6
103182,21500.0,18600.0,0.458,3000.0,0.517,3,33,1,12
103183,7000.0,6200.0,0.537,2300.0,0.489,4,18,1,6
103184,14400.0,12600.0,0.266,6300.0,0.676,1,35,1,6
103185,60100.0,50400.0,0.248,7500.0,0.825,2,55,2,12
103186,55600.0,43600.0,0.188,32800.0,0.713,0,56,1,6
103187,23500.0,23200.0,0.084,1800.0,0.934,0,45,1,12
103188,12000.0,8100.0,0.151,7600.0,0.766,1,62,1,3
103189,50200.0,50500.0,0.348,1200.0,0.79,1,47,1,6
103190,56600.0,45600.0,0.169,28600.0,0.82,2,64,2,6
103191,62000.0,59200.0,0.354,4700.0,0.342,4,63,1,3
103192,67300.0,51700.0,0.17,38800.0,0.671,1,36,1,12
103193,16400.0,10400.0,0.343,8500.0,0.477,2,15,3,6
103194,37900.0,41700.0,0.311,-2600.0,0.756,1,21,1,6
103195,38200.0,39300.0,0.408,800.0,0.752,1,34,1,6
103196,38400.0,31900.0,0.044,6600.0,0.682,1,40,1,6
103197,120400.0,143300.0,0.213,-5000.0,0.711,2,39,2,12
103198,37900.0,42700.0,0.367,-4100.0,0.579,4,33,1,6
103199,57100.0,55200.0,0.244,2500.0,0.883,1,40,2,6
103200,127400.0,84500.0,0.484,87000.0,0.453,1,35,2,6
103201,33500.0,22700.0,0.21,29100.0,0.626,2,48,1,12
103202,46300.0,42000.0,0.066,10800.0,0.716,0,52,1,6
103203,21300.0,22100.0,0.577,-500.0,0.371,0,29,2,12
103204,28900.0,32900.0,0.39,-5000.0,0.47,1,44,1,3
103205,42000.0,38600.0,0.371,3600.0,0.378,1,58,2,12
103206,35900.0,36100.0,0.472,1000.0,0.363,1,17,1,12
103207,5700.0,6000.0,0.208,600.0,0.805,1,17,1,6
103208,44200.0,27900.0,0.259,41600.0,0.82,0,17,2,6
103209,26800.0,21300.0,0.039,7800.0,0.526,1,69,1,6
103210,58100.0,54900.0,0.408,6900.0,0.51,2,17,2,12
103211,54000.0,52300.0,0.451,4900.0,0.476,0,14,1,6
103212,39900.0,28700.0,0.495,34300.0,0.172,3,17,1,3
103213,11400.0,11200.0,0.187,1600.0,0.696,0,27,1,12
103214,91800.0,91900.0,0.183,1400.0,0.863,1,45,2,6
103215,14700.0,13400.0,0.467,2700.0,0.476,1,54,1,12
103216,31000.0,30400.0,0.374,2400.0,0.569,6,65,1,12
103217,32100.0,29900.0,0.338,5000.0,0.593,0,38,1,3
103218,36400.0,34700.0,0.275,3100.0,0.784,1,19,1,6
103219,16900.0,14300.0,0.408,5000.0,0.464,3,22,3,6
103220,23000.0,17700.0,0.132,10600.0,0.906,0,35,1,3
103221,38900.0,33000.0,0.258,10900.0,0.65,2,48,1,6
103222,51700.0,48100.0,0.215,11600.0,0.982,1,24,2,12
103223,44900.0,25300.0,0.329,28500.0,0.478,1,36,1,6
103224,61500.0,43500.0,0.162,52000.0,0.518,0,16,2,3
103225,42700.0,32700.0,0.165,28600.0,0.687,3,30,3,12
103226,49000.0,32100.0,0.137,42500.0,0.8,1,59,1,6
103227,43100.0,37700.0,0.073,17400.0,0.981,2,59,1,3
103228,82900.0,43600.0,0.085,78400.0,1.0,1,54,1,12
103229,74200.0,69700.0,0.268,6500.0,0.971,0,47,1,3
103230,10400.0,8600.0,0.159,3500.0,0.915,1,38,1,6
103231,15700.0,14300.0,0.431,4900.0,0.672,0,44,1,12
103232,63400.0,66600.0,0.33,-1600.0,0.756,1,37,1,6
103233,45800.0,45700.0,0.134,1700.0,0.637,2,55,2,3
103234,28600.0,20000.0,0.193,22200.0,0.721,2,47,1,6
103235,49800.0,36900.0,0.147,12900.0,0.724,0,40,1,6
103236,27400.0,20700.0,0.425,12700.0,0.435,0,34,1,6
103237,29800.0,38500.0,0.337,-5000.0,0.479,3,52,1,6
103238,11200.0,6900.0,0.13,7200.0,0.328,2,18,1,6
103239,12800.0,10700.0,0.203,5900.0,0.738,2,42,1,6
103240,84700.0,88500.0,0.226,-5000.0,0.772,1,21,1,3
103241,47500.0,41200.0,0.431,13500.0,0.305,3,51,2,6
103242,8900.0,7500.0,0.228,3300.0,0.198,3,53,1,6
103243,29600.0,32300.0,0.165,-200.0,0.782,0,26,1,6
103244,8300.0,5100.0,0.146,3400.0,1.0,0,17,2,3
103245,24800.0,23700.0,0.249,4000.0,0.728,0,26,1,3
103246,5000.0,3800.0,0.153,4200.0,0.653,2,57,3,6
103247,56000.0,51100.0,0.342,9600.0,0.376,4,19,1,6
103248,29200.0,30600.0,0.247,-1600.0,0.54,1,21,1,6
103249,14400.0,11400.0,0.449,5000.0,0.437,1,36,1,3
103250,32500.0,28000.0,0.314,13100.0,0.376,3,45,1,12
103251,47700.0,49500.0,0.179,-1400.0,0.985,1,50,1,3
103252,10200.0,6500.0,0.234,5500.0,0.906,0,56,1,3
103253,69300.0,68700.0,0.402,3300.0,0.498,4,48,1,6
103254,53000.0,42100.0,0.213,12400.0,0.957,0,62,1,3
103255,35700.0,36400.0,0.26,900.0,0.57,1,47,1,12
103256,21600.0,18400.0,0.163,9500.0,0.434,1,51,1,6
103257,25700.0,20600.0,0.168,8100.0,0.408,1,25,3,12
103258,9000.0,8100.0,0.308,3100.0,0.671,1,54,2,6
103259,98900.0,104800.0,0.539,-5000.0,0.568,2,43,3,12
103260,6700.0,5500.0,0.225,5100.0,0.511,2,45,1,3
103261,29900.0,24100.0,0.492,6600.0,0.515,0,24,3,6
103262,37900.0,40100.0,0.097,400.0,0.718,2,24,1,6
103263,31500.0,27200.0,0.271,6500.0,0.657,0,22,1,12
103264,67200.0,55600.0,0.066,30700.0,0.841,0,15,1,12
103265,38900.0,32500.0,0.097,16800.0,1.0,0,34,3,6
103266,85900.0,87700.0,0.156,-1800.0,0.548,2,47,1,6
103267,37400.0,37300.0,0.392,1700.0,0.63,1,31,1,3
103268,65600.0,48400.0,0.465,49800.0,0.663,0,33,3,3
103269,41100.0,32700.0,0.07,18600.0,0.593,0,32,1,6
103270,16900.0,17100.0,0.128,1000.0,0.814,2,34,1,6
103271,47700.0,45500.0,0.601,4100.0,0.533,0,26,2,12
103272,18500.0,9300.0,0.746,14000.0,0.186,0,52,2,6
103273,16400.0,15000.0,0.347,2400.0,0.598,1,32,1,6
103274,14500.0,12400.0,0.341,3400.0,0.278,2,34,1,6
103275,55100.0,57200.0,0.082,-100.0,1.0,2,33,1,6
103276,23000.0,25700.0,0.205,-1800.0,0.671,0,50,1,6
103277,23500.0,19400.0,0.244,8400.0,0.418,4,27,2,6
103278,27500.0,35000.0,0.251,-5000.0,0.895,2,38,1,12
103279,50500.0,30800.0,0.122,36500.0,1.0,1,44,1,6
103280,56200.0,48100.0,0.282,8900.0,0.647,2,52,2,6
103281,29200.0,25700.0,0.577,10600.0,0.615,1,19,1,3
103282,20900.0,20500.0,0.302,2000.0,0.507,0,52,1,12
103283,47900.0,48900.0,0.298,-1100.0,0.518,2,16,1,6
103284,26700.0,28100.0,0.241,-500.0,0.941,1,62,3,12
103285,61300.0,60900.0,0.187,2100.0,1.0,0,21,1,6
103286,26400.0,24500.0,0.177,4200.0,0.973,2,63,1,6
103287,38300.0,32600.0,0.035,9800.0,1.0,0,17,1,6
103288,22000.0,15500.0,0.345,16000.0,0.882,0,32,1,3
103289,32400.0,27200.0,0.289,9600.0,0.775,0,28,1,3
103290,46900.0,40100.0,0.266,12900.0,0.822,1,46,1,12
103291,20900.0,14300.0,0.298,13100.0,0.852,1,47,1,6
103292,19600.0,19500.0,0.522,1800.0,0.391,4,34,2,6
103293,45700.0,35000.0,0.275,10400.0,0.544,1,16,1,6
103294,27700.0,26800.0,0.26,4100.0,1.0,0,46,2,6
103295,7400.0,6900.0,0.243,2600.0,0.473,2,22,1,6
103296,34200.0,23900.0,0.04,12400.0,0.529,1,51,1,6
103297,66700.0,49000.0,0.123,52700.0,1.0,0,16,2,12
103298,15200.0,11900.0,0.128,5700.0,0.574,0,51,1,12
103299,59900.0,48300.0,0.232,22000.0,0.82,1,27,2,12
103300,48900.0,53600.0,0.186,-3000.0,0.625,3,26,2,6
103301,17600.0,16100.0,0.164,3200.0,0.968,1,25,2,3
103302,64200.0,49600.0,0.29,43100.0,0.446,1,47,1,12
103303,45500.0,44800.0,0.156,2400.0,1.0,0,24,1,12
103304,51600.0,57200.0,0.117,-5000.0,0.893,1,15,1,6
103305,16500.0,13300.0,0.184,8900.0,0.705,1,15,1,3
103306,90800.0,79000.0,0.072,8600.0,0.728,0,57,2,6
103307,97000.0,76400.0,0.4,17700.0,0.4,1,40,1,12
103308,28700.0,27800.0,0.391,3000.0,0.568,0,51,1,6
103309,94100.0,89800.0,0.313,9700.0,0.709,2,19,2,6
103310,65400.0,60100.0,0.098,15500.0,1.0,2,53,1,12
103311,24000.0,21500.0,0.387,4900.0,0.438,2,52,2,12
103312,70800.0,49200.0,0.102,32900.0,1.0,4,78,1,6
103313,53500.0,34900.0,0.267,14200.0,0.425,1,29,2,6
103314,22600.0,19800.0,0.038,7100.0,0.484,2,56,1,12
103315,53900.0,38200.0,0.332,31200.0,0.543,1,43,1,3
103316,40200.0,36800.0,0.369,10900.0,0.381,3,41,1,6
103317,38300.0,25500.0,0.369,10700.0,0.488,3,14,1,6
103318,36700.0,29400.0,0.334,9200.0,0.918,0,62,3,6
103319,21800.0,17700.0,0.114,9500.0,0.728,2,21,3,3
103320,60400.0,30600.0,0.446,34000.0,0.577,0,15,1,6
103321,57100.0,42700.0,0.25,9500.0,0.81,0,34,1,12
103322,37100.0,34100.0,0.184,9400.0,0.698,0,24,1,6
103323,43100.0,47900.0,0.415,-5000.0,0.542,4,55,1,6
103324,74700.0,82600.0,0.346,-5000.0,0.426,1,53,2,12
103325,39100.0,35700.0,0.396,5400.0,0.412,1,31,1,6
103326,42100.0,38900.0,0.157,9800.0,0.723,2,21,2,6
103327,98900.0,100400.0,0.154,-600.0,0.896,1,72,2,6
103328,53600.0,38900.0,0.083,39000.0,0.914,1,33,1,12
103329,20200.0,13500.0,0.405,13000.0,0.527,2,66,1,3
103330,71000.0,52900.0,0.255,18300.0,1.0,1,29,1,12
103331,71300.0,58600.0,0.107,18000.0,1.0,1,39,1,12
103332,27300.0,26200.0,0.396,2900.0,0.422,1,61,1,12
103333,120000.0,84200.0,0.163,24600.0,0.784,2,53,1,12
103334,39900.0,37600.0,0.082,4700.0,0.525,0,52,1,6
103335,18900.0,15800.0,0.217,7600.0,0.69,4,17,1,3
103336,19600.0,14200.0,0.28,15600.0,0.587,1,19,2,6
103337,39300.0,40900.0,0.305,-3300.0,0.796,2,65,1,6
103338,29200.0,29700.0,0.417,1000.0,0.499,1,30,1,3
103339,36400.0,34000.0,0.313,7100.0,0.602,1,15,1,12
103340,11100.0,12000.0,0.388,-400.0,0.487,1,56,1,6
103341,89300.0,78700.0,0.04,23500.0,0.954,1,23,1,6
103342,7000.0,5900.0,0.929,4800.0,0.231,2,54,1,12
103343,43800.0,36500.0,0.077,8300.0,0.491,4,15,1,6
103344,32900.0,23200.0,0.281,7700.0,0.911,0,37,3,6
103345,29400.0,25300.0,0.165,4300.0,0.545,2,62,1,6
103346,94300.0,79100.0,0.252,38600.0,0.691,2,36,2,6
103347,41500.0,32400.0,0.303,12500.0,0.846,1,49,2,6
103348,37500.0,27500.0,0.289,20200.0,0.924,0,38,1,6
103349,55700.0,55000.0,0.168,3300.0,0.91,1,19,1,6
103350,23900.0,22900.0,0.227,3500.0,0.508,0,46,2,6
103351,42900.0,41700.0,0.089,4600.0,0.944,0,46,1,12
103352,77200.0,58000.0,0.172,25900.0,0.789,2,53,2,12
103353,57800.0,58600.0,0.145,800.0,0.8,1,67,2,6
103354,36800.0,34800.0,0.415,4900.0,0.684,0,27,2,12
103355,70500.0,55200.0,0.142,33700.0,0.7,0,42,1,6
103356,18900.0,17100.0,0.117,3200.0,0.566,3,49,1,3
103357,60400.0,34500.0,0.262,60000.0,0.364,0,51,1,3
103358,37700.0,42000.0,0.445,-5000.0,0.689,3,36,3,6
103359,91000.0,80700.0,0.189,30600.0,0.595,2,16,1,6
103360,38400.0,27900.0,0.175,12500.0,1.0,0,27,1,6
103361,53900.0,54600.0,0.186,-400.0,1.0,0,53,1,3
103362,53000.0,36500.0,0.146,30700.0,0.565,2,15,1,6
103363,86600.0,78300.0,0.265,11000.0,0.657,2,20,1,6
103364,23700.0,22300.0,0.334,5600.0,0.482,2,46,1,6
103365,17900.0,17400.0,0.406,1900.0,0.465,1,42,1,12
103366,40800.0,33600.0,0.192,21900.0,1.0,1,44,2,6
103367,25200.0,21200.0,0.199,8100.0,0.617,4,26,1,3
103368,36200.0,38900.0,0.131,-5000.0,0.963,1,17,1,6
103369,32700.0,30100.0,0.136,5700.0,1.0,1,30,1,6
103370,54800.0,53200.0,0.339,4600.0,0.947,2,45,1,6
103371,66900.0,49400.0,0.117,43600.0,0.598,2,44,1,6
103372,53200.0,48600.0,0.227,13400.0,0.704,1,57,2,3
103373,17000.0,14400.0,0.427,2800.0,0.269,4,40,2,6
103374,54000.0,33700.0,0.222,20200.0,0.378,1,15,1,3
103375,47200.0,37400.0,0.374,15300.0,0.582,2,56,2,6
103376,33600.0,28600.0,0.151,9700.0,0.704,1,18,1,12
103377,77300.0,75700.0,0.286,4400.0,0.562,1,49,2,6
103378,32700.0,19000.0,0.146,26000.0,0.575,0,35,2,6
103379,18600.0,19400.0,0.183,-200.0,0.28,3,59,1,3
103380,17700.0,21400.0,0.195,-900.0,0.73,1,32,2,12
103381,20900.0,19100.0,0.163,3200.0,0.811,1,55,1,3
103382,42100.0,33000.0,0.381,16000.0,0.35,2,35,1,12
103383,41600.0,33500.0,0.321,19300.0,0.57,1,67,1,6
